task id,Table PNG,Table Rendering,Dataset Number,Topic,Condition,Repetition,Task,1Header,1Column,1Par 1,1Prompt,1Answer,1Answer Column / Row
2.0,DS11_candy_bar3.png,59.0,11.0,candy,bar,3.0,Correlation,Rating,C,0.9994148327618344,Determine which of the last 5 columns is most positively correalated with the first column named 'Rating' ,Chocolate,K
2.0,DS12_candy_bar4.png,60.0,12.0,candy,bar,4.0,Correlation,Hard,C,0.992274757693407,Determine which of the last 5 columns is most positively correalated with the first column named 'Hard' ,Nougat,I
2.0,DS13_movie_plain1.png,45.0,13.0,movie,plain,1.0,Correlation,Naver,C,0.9922747576934072,Determine which of the last 5 columns is most positively correalated with the first column named 'Naver' ,Roger Ebert,I
2.0,DS14_movie_plain2.png,46.0,14.0,movie,plain,2.0,Correlation,MrQE,C,0.9994148327618346,Determine which of the last 5 columns is most positively correalated with the first column named 'MrQE' ,Netflix,L
2.0,DS15_movie_plain3.png,47.0,15.0,movie,plain,3.0,Correlation,RottenTomatoes,C,0.9994148327618346,Determine which of the last 5 columns is most positively correalated with the first column named 'RottenTomatoes' ,Netflix,K
2.0,DS16_movie_plain4.png,48.0,16.0,movie,plain,4.0,Correlation,IMDB,C,0.9922747576934068,Determine which of the last 5 columns is most positively correalated with the first column named 'IMDB' ,Fandango,J
3.0,DS1_anime_color1.png,1.0,1.0,anime,color,1.0,Sort,Dropped,L,60 56 53,"In the 'Dropped' column, give the row names of the animes with the highest 3 values in descending order ",Fafnar Weapon-Connect Angel-Dragon Ball,13 18 27
3.0,DS2_anime_color2.png,2.0,2.0,anime,color,2.0,Sort,Popularity,I,88 86 83,"In the 'Popularity' column, give the row names of the animes with the highest 3 values in descending order ",Different Life-Connect Angel-Assassian World,5 18 6
3.0,DS3_anime_color3.png,3.0,3.0,anime,color,3.0,Sort,On-Hold,J,75 73 71,"In the 'On-Hold' column, give the row names of the animes with the highest 3 values in descending order ",Dragon Ball-Different Life-Connect Angel,5 10 11
3.0,DS4_anime_color4.png,4.0,4.0,anime,color,4.0,Sort,Members,K,74 73 70,"In the 'Members' column, give the row names of the animes with the highest 3 values in descending order ",Different Life-Fafnar Weapon-Travel World,6 24 22
3.0,DS5_cereal_zebra1.png,21.0,5.0,cereal,zebra,1.0,Sort,Vitamins,H,88 86 83,"In the 'Vitamins' column, give the row names of the cereals with the highest 3 values in descending order ",Cap Crunch-Corn Favorite-Raisin Bran,5 19 20
3.0,DS6_cereal_zebra2.png,22.0,6.0,cereal,zebra,2.0,Sort,Protein,I,71 70 68,"In the 'Protein' column, give the row names of the cereals with the highest 3 values in descending order ",Smile Maker-Natural Bran-Fruity Pebbles,22 3 7
3.0,DS7_cereal_zebra3.png,23.0,7.0,cereal,zebra,3.0,Sort,Carbo,J,60 56 53,"In the 'Carbo' column, give the row names of the cereals with the highest 3 values in descending order ",Cinnamon Toast-Cap Crunch-Mini Wheats,7 23 18
3.0,DS8_cereal_zebra4.png,24.0,8.0,cereal,zebra,4.0,Sort,Sodium,K,75 73 71,"In the 'Sodium' column, give the row names of the cereals with the highest 3 values in descending order ",Wonderful Chex-Bran Chex-Raisin Bran,16 10 19
3.0,DS9_candy_bar1.png,57.0,9.0,candy,bar,1.0,Sort,Caramel,H,98 84 80,"In the 'Caramel' column, give the row names of the candys with the highest 3 values in descending order ",Lemon Head-Junior Mints-Gob Stopper,30 9 11
3.0,DS10_candy_bar2.png,58.0,10.0,candy,bar,2.0,Sort,Price,K,75 73 71,"In the 'Price' column, give the row names of the candys with the highest 3 values in descending order ",Now Later-Milk Duds-Crunch Time,31 8 26
3.0,DS11_candy_bar3.png,59.0,11.0,candy,bar,3.0,Sort,Rating,L,75 73 71,"In the 'Rating' column, give the row names of the candys with the highest 3 values in descending order ",Milk Duds-Air Heads-Caramel Apple,27 12 28
3.0,DS12_candy_bar4.png,60.0,12.0,candy,bar,4.0,Sort,Almond,J,98 97 95,"In the 'Almond' column, give the row names of the candys with the highest 3 values in descending order ",Reese Pieces-Cheese Bears-Berry Chews,30 19 16
3.0,DS13_movie_plain1.png,45.0,13.0,movie,plain,1.0,Sort,PluggedIn,I,71 70 68,"In the 'PluggedIn' column, give the row names of the movies with the highest 3 values in descending order ",About Elly-Black White-Divergent Series,21 16 17
3.0,DS14_movie_plain2.png,46.0,14.0,movie,plain,2.0,Sort,Metacritic,K,75 73 71,"In the 'Metacritic' column, give the row names of the movies with the highest 3 values in descending order ",Irrational Man -Teenage Girl -Mapping Stars,5 21 20
3.0,DS15_movie_plain3.png,47.0,15.0,movie,plain,3.0,Sort,Fandango,H,98 84 80,"In the 'Fandango' column, give the row names of the movies with the highest 3 values in descending order ",Teenage Girl -Irrational Man -Next Door,10 9 20
3.0,DS16_movie_plain4.png,48.0,16.0,movie,plain,4.0,Sort,Netflix,J,71 70 68,"In the 'Netflix' column, give the row names of the movies with the highest 3 values in descending order ",Welcome Home-About Elly-Irrational Man ,18 6 10
4.0,DS1_anime_color1.png,1.0,1.0,anime,color,1.0,Estimate Average,Score,D,,"In the 'Score' column, calculate a rough estimate of the average value",28.89655172413793,D
4.0,DS2_anime_color2.png,2.0,2.0,anime,color,2.0,Estimate Average,Episodes,F,,"In the 'Episodes' column, calculate a rough estimate of the average value",62.37931034482759,F
4.0,DS3_anime_color3.png,3.0,3.0,anime,color,3.0,Estimate Average,Members,E,,"In the 'Members' column, calculate a rough estimate of the average value",37.86206896551724,E
4.0,DS4_anime_color4.png,4.0,4.0,anime,color,4.0,Estimate Average,Favorites,G,,"In the 'Favorites' column, calculate a rough estimate of the average value",47.6551724137931,G
4.0,DS5_cereal_zebra1.png,21.0,5.0,cereal,zebra,1.0,Estimate Average,Fiber,F,,"In the 'Fiber' column, calculate a rough estimate of the average value",56.93103448275862,F
4.0,DS6_cereal_zebra2.png,22.0,6.0,cereal,zebra,2.0,Estimate Average,Fiber,G,,"In the 'Fiber' column, calculate a rough estimate of the average value",52.310344827586206,G
4.0,DS7_cereal_zebra3.png,23.0,7.0,cereal,zebra,3.0,Estimate Average,Sugars,D,,"In the 'Sugars' column, calculate a rough estimate of the average value",35.62068965517241,D
4.0,DS8_cereal_zebra4.png,24.0,8.0,cereal,zebra,4.0,Estimate Average,Score,E,,"In the 'Score' column, calculate a rough estimate of the average value",52.310344827586206,E
4.0,DS9_candy_bar1.png,57.0,9.0,candy,bar,1.0,Estimate Average,Chocolate,G,,"In the 'Chocolate' column, calculate a rough estimate of the average value",37.86206896551724,G
4.0,DS10_candy_bar2.png,58.0,10.0,candy,bar,2.0,Estimate Average,Nougat,D,,"In the 'Nougat' column, calculate a rough estimate of the average value",35.62068965517241,D
4.0,DS11_candy_bar3.png,59.0,11.0,candy,bar,3.0,Estimate Average,Fruity,F,,"In the 'Fruity' column, calculate a rough estimate of the average value",50.241379310344826,F
4.0,DS12_candy_bar4.png,60.0,12.0,candy,bar,4.0,Estimate Average,SugarPercent,G,,"In the 'SugarPercent' column, calculate a rough estimate of the average value",37.86206896551724,G
4.0,DS13_movie_plain1.png,45.0,13.0,movie,plain,1.0,Estimate Average,Fandango,E,,"In the 'Fandango' column, calculate a rough estimate of the average value",52.310344827586206,E
4.0,DS14_movie_plain2.png,46.0,14.0,movie,plain,2.0,Estimate Average,Roger Ebert,G,,"In the 'Roger Ebert' column, calculate a rough estimate of the average value",37.86206896551724,G
4.0,DS15_movie_plain3.png,47.0,15.0,movie,plain,3.0,Estimate Average,RottenTomatoes,F,,"In the 'RottenTomatoes' column, calculate a rough estimate of the average value",50.241379310344826,F
4.0,DS16_movie_plain4.png,48.0,16.0,movie,plain,4.0,Estimate Average,IMDB,E,,"In the 'IMDB' column, calculate a rough estimate of the average value",52.310344827586206,E
5.0,DS1_anime_color1.png,1.0,1.0,anime,color,1.0,Retrieve Value,Members,G,15,"In the 'Members' column, find the  with a value equal to '15' ",Metal Panic,16
5.0,DS2_anime_color2.png,2.0,2.0,anime,color,2.0,Retrieve Value,Ranked,H,26,"In the 'Ranked' column, find the  with a value equal to '26' ",Monster Hunter,20
5.0,DS3_anime_color3.png,3.0,3.0,anime,color,3.0,Retrieve Value,Dropped,I,17,"In the 'Dropped' column, find the  with a value equal to '17' ",Magical Warfare,16
5.0,DS4_anime_color4.png,4.0,4.0,anime,color,4.0,Retrieve Value,Dropped,J,12,"In the 'Dropped' column, find the  with a value equal to '12' ",Metal Panic,18
5.0,DS5_cereal_zebra1.png,21.0,5.0,cereal,zebra,1.0,Retrieve Value,Sugars,K,51,"In the 'Sugars' column, find the  with a value equal to '51' ",Wonderful Chex,17
5.0,DS6_cereal_zebra2.png,22.0,6.0,cereal,zebra,2.0,Retrieve Value,Score,H,32,"In the 'Score' column, find the  with a value equal to '32' ",Wheat Cream,19
5.0,DS7_cereal_zebra3.png,23.0,7.0,cereal,zebra,3.0,Retrieve Value,Protein,I,83,"In the 'Protein' column, find the  with a value equal to '83' ",Lucky Charms,17
5.0,DS8_cereal_zebra4.png,24.0,8.0,cereal,zebra,4.0,Retrieve Value,Sodium,K,26,"In the 'Sodium' column, find the  with a value equal to '26' ",Wheat Cream,20
5.0,DS9_candy_bar1.png,57.0,9.0,candy,bar,1.0,Retrieve Value,Pluribus,J,32,"In the 'Pluribus' column, find the  with a value equal to '32' ",Pixie Sticks,19
5.0,DS10_candy_bar2.png,58.0,10.0,candy,bar,2.0,Retrieve Value,Price,K,68,"In the 'Price' column, find the  with a value equal to '68' ",Hersheys Kisses,17
5.0,DS11_candy_bar3.png,59.0,11.0,candy,bar,3.0,Retrieve Value,Rating,L,26,"In the 'Rating' column, find the  with a value equal to '26' ",Fruit Chews,11
5.0,DS12_candy_bar4.png,60.0,12.0,candy,bar,4.0,Retrieve Value,Rating,K,15,"In the 'Rating' column, find the  with a value equal to '15' ",Quarter World,15
5.0,DS13_movie_plain1.png,45.0,13.0,movie,plain,1.0,Retrieve Value,RottenTomatoes,J,67,"In the 'RottenTomatoes' column, find the  with a value equal to '67' ",Welcome Home,20
5.0,DS14_movie_plain2.png,46.0,14.0,movie,plain,2.0,Retrieve Value,MrQE,I,79,"In the 'MrQE' column, find the  with a value equal to '79' ",Tomorrow land,18
5.0,DS15_movie_plain3.png,47.0,15.0,movie,plain,3.0,Retrieve Value,Film Comment,L,73,"In the 'Film Comment' column, find the  with a value equal to '73' ",Adaline Age,19
5.0,DS16_movie_plain4.png,48.0,16.0,movie,plain,4.0,Retrieve Value,PluggedIn,K,31,"In the 'PluggedIn' column, find the  with a value equal to '31' ",Still Alice,17
,,,,,,,,Watching,J,80,"In the 'Watching' column, count how many cells exceed the value of '80' ",7,J
,,,,,,,,Popularity,I,70,"In the 'Popularity' column, count how many cells exceed the value of '70' ",6,I
,,,,,,,,Watching,G,88,"In the 'Watching' column, count how many cells exceed the value of '88' ",5,G
,,,,,,,,Members,K,43,"In the 'Members' column, count how many cells exceed the value of '43' ",8,K
,,,,,,,,Sodium,I,57,"In the 'Sodium' column, count how many cells exceed the value of '57' ",8,I
,,,,,,,,Score,H,70,"In the 'Score' column, count how many cells exceed the value of '70' ",5,H
,,,,,,,,Carbo,J,45,"In the 'Carbo' column, count how many cells exceed the value of '45' ",6,J
,,,,,,,,Sodium,K,60,"In the 'Sodium' column, count how many cells exceed the value of '60' ",7,K
,,,,,,,,Rating,K,66,"In the 'Rating' column, count how many cells exceed the value of '66' ",5,K
,,,,,,,,Caramel,J,38,"In the 'Caramel' column, count how many cells exceed the value of '38' ",8,J
,,,,,,,,SugarPercent,G,50,"In the 'SugarPercent' column, count how many cells exceed the value of '50' ",7,G
,,,,,,,,Bar,I,57,"In the 'Bar' column, count how many cells exceed the value of '57' ",6,I
,,,,,,,,Hulu,H,70,"In the 'Hulu' column, count how many cells exceed the value of '70' ",5,H
,,,,,,,,MrQE,I,76,"In the 'MrQE' column, count how many cells exceed the value of '76' ",8,I
,,,,,,,,Netflix,J,54,"In the 'Netflix' column, count how many cells exceed the value of '54' ",7,J
,,,,,,,,Hulu,G,57,"In the 'Hulu' column, count how many cells exceed the value of '57' ",6,G
,,,,,,,,Episodes,C,0.9584557641748676,Determine which of the last 5 columns is most positively correalated with the first column named 'Episodes' ,Completed,I
,,,,,,,,Plan to Watch,C,0.9790768125482828,Determine which of the last 5 columns is most positively correalated with the first column named 'Plan to Watch' ,Favorites,L
,,,,,,,,Completed,C,0.9922747576934068,Determine which of the last 5 columns is most positively correalated with the first column named 'Completed' ,Episodes,K
,,,,,,,,Score,C,0.9994148327618344,Determine which of the last 5 columns is most positively correalated with the first column named 'Score' ,Dropped,J
,,,,,,,,Potassium,C,0.9994148327618346,Determine which of the last 5 columns is most positively correalated with the first column named 'Potassium' ,Sugars,K
,,,,,,,,Calories,C,0.9922747576934068,Determine which of the last 5 columns is most positively correalated with the first column named 'Calories' ,Protein,I
,,,,,,,,Iron,C,0.9994148327618344,Determine which of the last 5 columns is most positively correalated with the first column named 'Iron' ,Carbo,J
,,,,,,,,Vitamins,C,0.9994148327618344,Determine which of the last 5 columns is most positively correalated with the first column named 'Vitamins' ,Potassium,L
,,,,,,,,Hard,C,0.9994148327618344,Determine which of the last 5 columns is most positively correalated with the first column named 'Hard' ,Chocolate,L
,,,,,,,,SugarPercent,C,0.9994148327618344,Determine which of the last 5 columns is most positively correalated with the first column named 'SugarPercent' ,Rating,J
,,,,,,,,Rating,C,0.9994148327618344,Determine which of the last 5 columns is most positively correalated with the first column named 'Rating' ,Chocolate,K
,,,,,,,,Hard,C,0.992274757693407,Determine which of the last 5 columns is most positively correalated with the first column named 'Hard' ,Nougat,I
,,,,,,,,Naver,C,0.9922747576934072,Determine which of the last 5 columns is most positively correalated with the first column named 'Naver' ,Roger Ebert,I
,,,,,,,,MrQE,C,0.9994148327618346,Determine which of the last 5 columns is most positively correalated with the first column named 'MrQE' ,Netflix,L
,,,,,,,,RottenTomatoes,C,0.9994148327618346,Determine which of the last 5 columns is most positively correalated with the first column named 'RottenTomatoes' ,Netflix,K
,,,,,,,,IMDB,C,0.9922747576934068,Determine which of the last 5 columns is most positively correalated with the first column named 'IMDB' ,Fandango,J
,,,,,,,,Dropped,L,60 56 53,"In the 'Dropped' column, give the row names of the animes with the highest 3 values in descending order ",Fafnar Weapon-Connect Angel-Dragon Ball,13 18 27
,,,,,,,,Popularity,I,88 86 83,"In the 'Popularity' column, give the row names of the animes with the highest 3 values in descending order ",Different Life-Connect Angel-Assassian World,5 18 6
,,,,,,,,On-Hold,J,75 73 71,"In the 'On-Hold' column, give the row names of the animes with the highest 3 values in descending order ",Dragon Ball-Different Life-Connect Angel,5 10 11
,,,,,,,,Members,K,74 73 70,"In the 'Members' column, give the row names of the animes with the highest 3 values in descending order ",Different Life-Fafnar Weapon-Travel World,6 24 22
,,,,,,,,Vitamins,H,88 86 83,"In the 'Vitamins' column, give the row names of the cereals with the highest 3 values in descending order ",Cap Crunch-Corn Favorite-Raisin Bran,5 19 20
,,,,,,,,Protein,I,71 70 68,"In the 'Protein' column, give the row names of the cereals with the highest 3 values in descending order ",Smile Maker-Natural Bran-Fruity Pebbles,22 3 7
,,,,,,,,Carbo,J,60 56 53,"In the 'Carbo' column, give the row names of the cereals with the highest 3 values in descending order ",Cinnamon Toast-Cap Crunch-Mini Wheats,7 23 18
,,,,,,,,Sodium,K,75 73 71,"In the 'Sodium' column, give the row names of the cereals with the highest 3 values in descending order ",Wonderful Chex-Bran Chex-Raisin Bran,16 10 19
,,,,,,,,Caramel,H,98 84 80,"In the 'Caramel' column, give the row names of the candys with the highest 3 values in descending order ",Lemon Head-Junior Mints-Gob Stopper,30 9 11
,,,,,,,,Price,K,75 73 71,"In the 'Price' column, give the row names of the candys with the highest 3 values in descending order ",Now Later-Milk Duds-Crunch Time,31 8 26
,,,,,,,,Rating,L,75 73 71,"In the 'Rating' column, give the row names of the candys with the highest 3 values in descending order ",Milk Duds-Air Heads-Caramel Apple,27 12 28
,,,,,,,,Almond,J,98 97 95,"In the 'Almond' column, give the row names of the candys with the highest 3 values in descending order ",Reese Pieces-Cheese Bears-Berry Chews,30 19 16
,,,,,,,,PluggedIn,I,71 70 68,"In the 'PluggedIn' column, give the row names of the movies with the highest 3 values in descending order ",About Elly-Black White-Divergent Series,21 16 17
,,,,,,,,Metacritic,K,75 73 71,"In the 'Metacritic' column, give the row names of the movies with the highest 3 values in descending order ",Irrational Man -Teenage Girl -Mapping Stars,5 21 20
,,,,,,,,Fandango,H,98 84 80,"In the 'Fandango' column, give the row names of the movies with the highest 3 values in descending order ",Teenage Girl -Irrational Man -Next Door,10 9 20
,,,,,,,,Netflix,J,71 70 68,"In the 'Netflix' column, give the row names of the movies with the highest 3 values in descending order ",Welcome Home-About Elly-Irrational Man ,18 6 10
,,,,,,,,Score,D,,"In the 'Score' column, calculate a rough estimate of the average value",28.89655172413793,D
,,,,,,,,Episodes,F,,"In the 'Episodes' column, calculate a rough estimate of the average value",62.37931034482759,F
,,,,,,,,Members,E,,"In the 'Members' column, calculate a rough estimate of the average value",37.86206896551724,E
,,,,,,,,Favorites,G,,"In the 'Favorites' column, calculate a rough estimate of the average value",47.6551724137931,G
,,,,,,,,Fiber,F,,"In the 'Fiber' column, calculate a rough estimate of the average value",56.93103448275862,F
,,,,,,,,Fiber,G,,"In the 'Fiber' column, calculate a rough estimate of the average value",52.310344827586206,G
,,,,,,,,Sugars,D,,"In the 'Sugars' column, calculate a rough estimate of the average value",35.62068965517241,D
,,,,,,,,Score,E,,"In the 'Score' column, calculate a rough estimate of the average value",52.310344827586206,E
,,,,,,,,Chocolate,G,,"In the 'Chocolate' column, calculate a rough estimate of the average value",37.86206896551724,G
,,,,,,,,Nougat,D,,"In the 'Nougat' column, calculate a rough estimate of the average value",35.62068965517241,D
,,,,,,,,Fruity,F,,"In the 'Fruity' column, calculate a rough estimate of the average value",50.241379310344826,F
,,,,,,,,SugarPercent,G,,"In the 'SugarPercent' column, calculate a rough estimate of the average value",37.86206896551724,G
,,,,,,,,Fandango,E,,"In the 'Fandango' column, calculate a rough estimate of the average value",52.310344827586206,E
,,,,,,,,Roger Ebert,G,,"In the 'Roger Ebert' column, calculate a rough estimate of the average value",37.86206896551724,G
,,,,,,,,RottenTomatoes,F,,"In the 'RottenTomatoes' column, calculate a rough estimate of the average value",50.241379310344826,F
,,,,,,,,IMDB,E,,"In the 'IMDB' column, calculate a rough estimate of the average value",52.310344827586206,E
,,,,,,,,Members,G,15,"In the 'Members' column, find the  with a value equal to '15' ",Metal Panic,16
,,,,,,,,Ranked,H,26,"In the 'Ranked' column, find the  with a value equal to '26' ",Monster Hunter,20
,,,,,,,,Dropped,I,17,"In the 'Dropped' column, find the  with a value equal to '17' ",Magical Warfare,16
,,,,,,,,Dropped,J,12,"In the 'Dropped' column, find the  with a value equal to '12' ",Metal Panic,18
,,,,,,,,Sugars,K,51,"In the 'Sugars' column, find the  with a value equal to '51' ",Wonderful Chex,17
,,,,,,,,Score,H,32,"In the 'Score' column, find the  with a value equal to '32' ",Wheat Cream,19
,,,,,,,,Protein,I,83,"In the 'Protein' column, find the  with a value equal to '83' ",Lucky Charms,17
,,,,,,,,Sodium,K,26,"In the 'Sodium' column, find the  with a value equal to '26' ",Wheat Cream,20
,,,,,,,,Pluribus,J,32,"In the 'Pluribus' column, find the  with a value equal to '32' ",Pixie Sticks,19
,,,,,,,,Price,K,68,"In the 'Price' column, find the  with a value equal to '68' ",Hersheys Kisses,17
,,,,,,,,Rating,L,26,"In the 'Rating' column, find the  with a value equal to '26' ",Fruit Chews,11
,,,,,,,,Rating,K,15,"In the 'Rating' column, find the  with a value equal to '15' ",Quarter World,15
,,,,,,,,RottenTomatoes,J,67,"In the 'RottenTomatoes' column, find the  with a value equal to '67' ",Welcome Home,20
,,,,,,,,MrQE,I,79,"In the 'MrQE' column, find the  with a value equal to '79' ",Tomorrow land,18
,,,,,,,,Film Comment,L,73,"In the 'Film Comment' column, find the  with a value equal to '73' ",Adaline Age,19
,,,,,,,,PluggedIn,K,31,"In the 'PluggedIn' column, find the  with a value equal to '31' ",Still Alice,17
