task id,Table PNG,Table Rendering,Dataset Number,Topic,Condition,Repetition,Task,1Header,1Column,1Par 1,1Prompt,1Answer,1Answer Column / Row
3.0,DS7_cereal_zebra3.png,23.0,7.0,cereal,zebra,3.0,Sort,Carbo,J,60 56 53,"In the 'Carbo' column, give the row names of the cereals with the highest 3 values in descending order ",Cinnamon Toast-Cap Crunch-Mini Wheats,7 23 18
3.0,DS8_cereal_zebra4.png,24.0,8.0,cereal,zebra,4.0,Sort,Sodium,K,75 73 71,"In the 'Sodium' column, give the row names of the cereals with the highest 3 values in descending order ",Wonderful Chex-Bran Chex-Raisin Bran,16 10 19
3.0,DS9_candy_bar1.png,57.0,9.0,candy,bar,1.0,Sort,Caramel,H,98 84 80,"In the 'Caramel' column, give the row names of the candys with the highest 3 values in descending order ",Lemon Head-Junior Mints-Gob Stopper,30 9 11
3.0,DS10_candy_bar2.png,58.0,10.0,candy,bar,2.0,Sort,Price,K,75 73 71,"In the 'Price' column, give the row names of the candys with the highest 3 values in descending order ",Now Later-Milk Duds-Crunch Time,31 8 26
3.0,DS11_candy_bar3.png,59.0,11.0,candy,bar,3.0,Sort,Rating,L,75 73 71,"In the 'Rating' column, give the row names of the candys with the highest 3 values in descending order ",Milk Duds-Air Heads-Caramel Apple,27 12 28
3.0,DS12_candy_bar4.png,60.0,12.0,candy,bar,4.0,Sort,Almond,J,98 97 95,"In the 'Almond' column, give the row names of the candys with the highest 3 values in descending order ",Reese Pieces-Cheese Bears-Berry Chews,30 19 16
3.0,DS13_movie_color1.png,13.0,13.0,movie,color,1.0,Sort,Naver,I,71 70 68,"In the 'Naver' column, give the row names of the movies with the highest 3 values in descending order ",Welcome Home-Saint Laurent-Red Army,21 16 17
3.0,DS14_movie_color2.png,14.0,14.0,movie,color,2.0,Sort,Film Comment,K,75 73 71,"In the 'Film Comment' column, give the row names of the movies with the highest 3 values in descending order ",About Elly-Love Mercy-Welcome Home,5 21 20
3.0,DS15_movie_color3.png,15.0,15.0,movie,color,3.0,Sort,PluggedIn,H,98 84 80,"In the 'PluggedIn' column, give the row names of the movies with the highest 3 values in descending order ",Tomorrow land-Black Sea-South Paw,10 9 20
3.0,DS16_movie_color4.png,16.0,16.0,movie,color,4.0,Sort,Netflix,J,71 70 68,"In the 'Netflix' column, give the row names of the movies with the highest 3 values in descending order ",Welcome Home-Saint Laurent-Red Army,18 6 10
4.0,DS1_anime_plain1.png,33.0,1.0,anime,plain,1.0,Estimate Average,Completed,D,,"In the 'Completed' column, calculate a rough estimate of the average value",28.89655172413793,D
4.0,DS2_anime_plain2.png,34.0,2.0,anime,plain,2.0,Estimate Average,Ranked,F,,"In the 'Ranked' column, calculate a rough estimate of the average value",62.37931034482759,F
4.0,DS3_anime_plain3.png,35.0,3.0,anime,plain,3.0,Estimate Average,Completed,E,,"In the 'Completed' column, calculate a rough estimate of the average value",37.86206896551724,E
4.0,DS4_anime_plain4.png,36.0,4.0,anime,plain,4.0,Estimate Average,Members,G,,"In the 'Members' column, calculate a rough estimate of the average value",47.6551724137931,G
4.0,DS5_cereal_zebra1.png,21.0,5.0,cereal,zebra,1.0,Estimate Average,Fiber,F,,"In the 'Fiber' column, calculate a rough estimate of the average value",56.93103448275862,F
4.0,DS6_cereal_zebra2.png,22.0,6.0,cereal,zebra,2.0,Estimate Average,Fiber,G,,"In the 'Fiber' column, calculate a rough estimate of the average value",52.310344827586206,G
4.0,DS7_cereal_zebra3.png,23.0,7.0,cereal,zebra,3.0,Estimate Average,Sugars,D,,"In the 'Sugars' column, calculate a rough estimate of the average value",35.62068965517241,D
4.0,DS8_cereal_zebra4.png,24.0,8.0,cereal,zebra,4.0,Estimate Average,Score,E,,"In the 'Score' column, calculate a rough estimate of the average value",52.310344827586206,E
4.0,DS9_candy_bar1.png,57.0,9.0,candy,bar,1.0,Estimate Average,Chocolate,G,,"In the 'Chocolate' column, calculate a rough estimate of the average value",37.86206896551724,G
4.0,DS10_candy_bar2.png,58.0,10.0,candy,bar,2.0,Estimate Average,Nougat,D,,"In the 'Nougat' column, calculate a rough estimate of the average value",35.62068965517241,D
4.0,DS11_candy_bar3.png,59.0,11.0,candy,bar,3.0,Estimate Average,Fruity,F,,"In the 'Fruity' column, calculate a rough estimate of the average value",50.241379310344826,F
4.0,DS12_candy_bar4.png,60.0,12.0,candy,bar,4.0,Estimate Average,SugarPercent,G,,"In the 'SugarPercent' column, calculate a rough estimate of the average value",37.86206896551724,G
4.0,DS13_movie_color1.png,13.0,13.0,movie,color,1.0,Estimate Average,Fandango,E,,"In the 'Fandango' column, calculate a rough estimate of the average value",52.310344827586206,E
4.0,DS14_movie_color2.png,14.0,14.0,movie,color,2.0,Estimate Average,MrQE,G,,"In the 'MrQE' column, calculate a rough estimate of the average value",37.86206896551724,G
4.0,DS15_movie_color3.png,15.0,15.0,movie,color,3.0,Estimate Average,RottenTomatoes,F,,"In the 'RottenTomatoes' column, calculate a rough estimate of the average value",50.241379310344826,F
4.0,DS16_movie_color4.png,16.0,16.0,movie,color,4.0,Estimate Average,IMDB,E,,"In the 'IMDB' column, calculate a rough estimate of the average value",52.310344827586206,E
5.0,DS1_anime_plain1.png,33.0,1.0,anime,plain,1.0,Retrieve Value,Watching,G,15,"In the 'Watching' column, find the  with a value equal to '15' ",Helping Alice,16
5.0,DS2_anime_plain2.png,34.0,2.0,anime,plain,2.0,Retrieve Value,On-Hold,H,26,"In the 'On-Hold' column, find the  with a value equal to '26' ",Attacking Titan,20
5.0,DS3_anime_plain3.png,35.0,3.0,anime,plain,3.0,Retrieve Value,On-Hold,I,17,"In the 'On-Hold' column, find the  with a value equal to '17' ",Ultimate horror,16
5.0,DS4_anime_plain4.png,36.0,4.0,anime,plain,4.0,Retrieve Value,Popularity,J,12,"In the 'Popularity' column, find the  with a value equal to '12' ",Helping Alice,18
5.0,DS5_cereal_zebra1.png,21.0,5.0,cereal,zebra,1.0,Retrieve Value,Sugars,K,51,"In the 'Sugars' column, find the  with a value equal to '51' ",Wonderful Chex,17
5.0,DS6_cereal_zebra2.png,22.0,6.0,cereal,zebra,2.0,Retrieve Value,Score,H,32,"In the 'Score' column, find the  with a value equal to '32' ",Wheat Cream,19
5.0,DS7_cereal_zebra3.png,23.0,7.0,cereal,zebra,3.0,Retrieve Value,Protein,I,83,"In the 'Protein' column, find the  with a value equal to '83' ",Lucky Charms,17
5.0,DS8_cereal_zebra4.png,24.0,8.0,cereal,zebra,4.0,Retrieve Value,Sodium,K,26,"In the 'Sodium' column, find the  with a value equal to '26' ",Wheat Cream,20
5.0,DS9_candy_bar1.png,57.0,9.0,candy,bar,1.0,Retrieve Value,Pluribus,J,32,"In the 'Pluribus' column, find the  with a value equal to '32' ",Pixie Sticks,19
5.0,DS10_candy_bar2.png,58.0,10.0,candy,bar,2.0,Retrieve Value,Price,K,68,"In the 'Price' column, find the  with a value equal to '68' ",Hersheys Kisses,17
5.0,DS11_candy_bar3.png,59.0,11.0,candy,bar,3.0,Retrieve Value,Rating,L,26,"In the 'Rating' column, find the  with a value equal to '26' ",Fruit Chews,11
5.0,DS12_candy_bar4.png,60.0,12.0,candy,bar,4.0,Retrieve Value,Rating,K,15,"In the 'Rating' column, find the  with a value equal to '15' ",Quarter World,15
5.0,DS13_movie_color1.png,13.0,13.0,movie,color,1.0,Retrieve Value,PluggedIn,J,67,"In the 'PluggedIn' column, find the  with a value equal to '67' ",Running Night,20
5.0,DS14_movie_color2.png,14.0,14.0,movie,color,2.0,Retrieve Value,Netflix,I,79,"In the 'Netflix' column, find the  with a value equal to '79' ",End Tour,18
5.0,DS15_movie_color3.png,15.0,15.0,movie,color,3.0,Retrieve Value,Naver,L,73,"In the 'Naver' column, find the  with a value equal to '73' ",Love Mercy,19
5.0,DS16_movie_color4.png,16.0,16.0,movie,color,4.0,Retrieve Value,Hulu,K,31,"In the 'Hulu' column, find the  with a value equal to '31' ",Ricki Flash,17
,,,,,,,,Score,J,80,"In the 'Score' column, count how many cells exceed the value of '80' ",7,J
,,,,,,,,Plan to Watch,I,70,"In the 'Plan to Watch' column, count how many cells exceed the value of '70' ",6,I
,,,,,,,,Popularity,G,88,"In the 'Popularity' column, count how many cells exceed the value of '88' ",5,G
,,,,,,,,Score,K,43,"In the 'Score' column, count how many cells exceed the value of '43' ",8,K
,,,,,,,,Sodium,I,57,"In the 'Sodium' column, count how many cells exceed the value of '57' ",8,I
,,,,,,,,Score,H,70,"In the 'Score' column, count how many cells exceed the value of '70' ",5,H
,,,,,,,,Carbo,J,45,"In the 'Carbo' column, count how many cells exceed the value of '45' ",6,J
,,,,,,,,Sodium,K,60,"In the 'Sodium' column, count how many cells exceed the value of '60' ",7,K
,,,,,,,,Rating,K,66,"In the 'Rating' column, count how many cells exceed the value of '66' ",5,K
,,,,,,,,Caramel,J,38,"In the 'Caramel' column, count how many cells exceed the value of '38' ",8,J
,,,,,,,,SugarPercent,G,50,"In the 'SugarPercent' column, count how many cells exceed the value of '50' ",7,G
,,,,,,,,Bar,I,57,"In the 'Bar' column, count how many cells exceed the value of '57' ",6,I
,,,,,,,,Metacritic,H,70,"In the 'Metacritic' column, count how many cells exceed the value of '70' ",5,H
,,,,,,,,Netflix,I,76,"In the 'Netflix' column, count how many cells exceed the value of '76' ",8,I
,,,,,,,,Fandango,J,54,"In the 'Fandango' column, count how many cells exceed the value of '54' ",7,J
,,,,,,,,Naver,G,57,"In the 'Naver' column, count how many cells exceed the value of '57' ",6,G
,,,,,,,,Episodes,C,0.9584557641748676,Determine which of the last 5 columns is most positively correalated with the first column named 'Episodes' ,Completed,I
,,,,,,,,Plan to Watch,C,0.9790768125482828,Determine which of the last 5 columns is most positively correalated with the first column named 'Plan to Watch' ,Favorites,L
,,,,,,,,Completed,C,0.9922747576934068,Determine which of the last 5 columns is most positively correalated with the first column named 'Completed' ,Episodes,K
,,,,,,,,Score,C,0.9994148327618344,Determine which of the last 5 columns is most positively correalated with the first column named 'Score' ,Dropped,J
,,,,,,,,Potassium,C,0.9994148327618346,Determine which of the last 5 columns is most positively correalated with the first column named 'Potassium' ,Sugars,K
,,,,,,,,Calories,C,0.9922747576934068,Determine which of the last 5 columns is most positively correalated with the first column named 'Calories' ,Protein,I
,,,,,,,,Iron,C,0.9994148327618344,Determine which of the last 5 columns is most positively correalated with the first column named 'Iron' ,Carbo,J
,,,,,,,,Vitamins,C,0.9994148327618344,Determine which of the last 5 columns is most positively correalated with the first column named 'Vitamins' ,Potassium,L
,,,,,,,,Hard,C,0.9994148327618344,Determine which of the last 5 columns is most positively correalated with the first column named 'Hard' ,Chocolate,L
,,,,,,,,SugarPercent,C,0.9994148327618344,Determine which of the last 5 columns is most positively correalated with the first column named 'SugarPercent' ,Rating,J
,,,,,,,,Rating,C,0.9994148327618344,Determine which of the last 5 columns is most positively correalated with the first column named 'Rating' ,Chocolate,K
,,,,,,,,Hard,C,0.992274757693407,Determine which of the last 5 columns is most positively correalated with the first column named 'Hard' ,Nougat,I
,,,,,,,,Naver,C,0.9922747576934072,Determine which of the last 5 columns is most positively correalated with the first column named 'Naver' ,Roger Ebert,I
,,,,,,,,MrQE,C,0.9994148327618346,Determine which of the last 5 columns is most positively correalated with the first column named 'MrQE' ,Netflix,L
,,,,,,,,RottenTomatoes,C,0.9994148327618346,Determine which of the last 5 columns is most positively correalated with the first column named 'RottenTomatoes' ,Netflix,k
,,,,,,,,IMDB,C,0.9922747576934068,Determine which of the last 5 columns is most positively correalated with the first column named 'IMDB' ,Fandango,J
,,,,,,,,Plan to Watch,L,60 56 53,"In the 'Plan to Watch' column, give the row names of the animes with the highest 3 values in descending order ",Different Life-Mobile Phone-Great Teacher,13 18 27
,,,,,,,,Plan to Watch,I,88 86 83,"In the 'Plan to Watch' column, give the row names of the animes with the highest 3 values in descending order ",Connect Angel-Best Humanity-Assassian World,5 18 6
,,,,,,,,Ranked,J,75 73 71,"In the 'Ranked' column, give the row names of the animes with the highest 3 values in descending order ",Ultra Generation-Connect Angel-Magical Warfare,5 10 11
,,,,,,,,Score,K,74 73 70,"In the 'Score' column, give the row names of the animes with the highest 3 values in descending order ",Ultra Generation-Mobile Phone-Ultimate horror,6 24 22
,,,,,,,,Vitamins,H,88 86 83,"In the 'Vitamins' column, give the row names of the cereals with the highest 3 values in descending order ",Cap Crunch-Corn Favorite-Raisin Bran,5 19 20
,,,,,,,,Protein,I,71 70 68,"In the 'Protein' column, give the row names of the cereals with the highest 3 values in descending order ",Smile Maker-Natural Bran-Fruity Pebbles,22 3 7
,,,,,,,,Carbo,J,60 56 53,"In the 'Carbo' column, give the row names of the cereals with the highest 3 values in descending order ",Cinnamon Toast-Cap Crunch-Mini Wheats,7 23 18
,,,,,,,,Sodium,K,75 73 71,"In the 'Sodium' column, give the row names of the cereals with the highest 3 values in descending order ",Wonderful Chex-Bran Chex-Raisin Bran,16 10 19
,,,,,,,,Caramel,H,98 84 80,"In the 'Caramel' column, give the row names of the candys with the highest 3 values in descending order ",Lemon Head-Junior Mints-Gob Stopper,30 9 11
,,,,,,,,Price,K,75 73 71,"In the 'Price' column, give the row names of the candys with the highest 3 values in descending order ",Now Later-Milk Duds-Crunch Time,31 8 26
,,,,,,,,Rating,L,75 73 71,"In the 'Rating' column, give the row names of the candys with the highest 3 values in descending order ",Milk Duds-Air Heads-Caramel Apple,27 12 28
,,,,,,,,Almond,J,98 97 95,"In the 'Almond' column, give the row names of the candys with the highest 3 values in descending order ",Reese Pieces-Cheese Bears-Berry Chews,30 19 16
,,,,,,,,Naver,I,71 70 68,"In the 'Naver' column, give the row names of the movies with the highest 3 values in descending order ",Welcome Home-Saint Laurent-Red Army,21 16 17
,,,,,,,,Film Comment,K,75 73 71,"In the 'Film Comment' column, give the row names of the movies with the highest 3 values in descending order ",About Elly-Love Mercy-Welcome Home,5 21 20
,,,,,,,,PluggedIn,H,98 84 80,"In the 'PluggedIn' column, give the row names of the movies with the highest 3 values in descending order ",Tomorrow land-Black Sea-South Paw,10 9 20
,,,,,,,,Netflix,J,71 70 68,"In the 'Netflix' column, give the row names of the movies with the highest 3 values in descending order ",Welcome Home-Saint Laurent-Red Army,18 6 10
,,,,,,,,Completed,D,,"In the 'Completed' column, calculate a rough estimate of the average value",28.89655172413793,D
,,,,,,,,Ranked,F,,"In the 'Ranked' column, calculate a rough estimate of the average value",62.37931034482759,F
,,,,,,,,Completed,E,,"In the 'Completed' column, calculate a rough estimate of the average value",37.86206896551724,E
,,,,,,,,Members,G,,"In the 'Members' column, calculate a rough estimate of the average value",47.6551724137931,G
,,,,,,,,Fiber,F,,"In the 'Fiber' column, calculate a rough estimate of the average value",56.93103448275862,F
,,,,,,,,Fiber,G,,"In the 'Fiber' column, calculate a rough estimate of the average value",52.310344827586206,G
,,,,,,,,Sugars,D,,"In the 'Sugars' column, calculate a rough estimate of the average value",35.62068965517241,D
,,,,,,,,Score,E,,"In the 'Score' column, calculate a rough estimate of the average value",52.310344827586206,E
,,,,,,,,Chocolate,G,,"In the 'Chocolate' column, calculate a rough estimate of the average value",37.86206896551724,G
,,,,,,,,Nougat,D,,"In the 'Nougat' column, calculate a rough estimate of the average value",35.62068965517241,D
,,,,,,,,Fruity,F,,"In the 'Fruity' column, calculate a rough estimate of the average value",50.241379310344826,F
,,,,,,,,SugarPercent,G,,"In the 'SugarPercent' column, calculate a rough estimate of the average value",37.86206896551724,G
,,,,,,,,Fandango,E,,"In the 'Fandango' column, calculate a rough estimate of the average value",52.310344827586206,E
,,,,,,,,MrQE,G,,"In the 'MrQE' column, calculate a rough estimate of the average value",37.86206896551724,G
,,,,,,,,RottenTomatoes,F,,"In the 'RottenTomatoes' column, calculate a rough estimate of the average value",50.241379310344826,F
,,,,,,,,IMDB,E,,"In the 'IMDB' column, calculate a rough estimate of the average value",52.310344827586206,E
,,,,,,,,Watching,G,15,"In the 'Watching' column, find the  with a value equal to '15' ",Helping Alice,16
,,,,,,,,On-Hold,H,26,"In the 'On-Hold' column, find the  with a value equal to '26' ",Attacking Titan,20
,,,,,,,,On-Hold,I,17,"In the 'On-Hold' column, find the  with a value equal to '17' ",Ultimate horror,16
,,,,,,,,Popularity,J,12,"In the 'Popularity' column, find the  with a value equal to '12' ",Helping Alice,18
,,,,,,,,Sugars,K,51,"In the 'Sugars' column, find the  with a value equal to '51' ",Wonderful Chex,17
,,,,,,,,Score,H,32,"In the 'Score' column, find the  with a value equal to '32' ",Wheat Cream,19
,,,,,,,,Protein,I,83,"In the 'Protein' column, find the  with a value equal to '83' ",Lucky Charms,17
,,,,,,,,Sodium,K,26,"In the 'Sodium' column, find the  with a value equal to '26' ",Wheat Cream,20
,,,,,,,,Pluribus,J,32,"In the 'Pluribus' column, find the  with a value equal to '32' ",Pixie Sticks,19
,,,,,,,,Price,K,68,"In the 'Price' column, find the  with a value equal to '68' ",Hersheys Kisses,17
,,,,,,,,Rating,L,26,"In the 'Rating' column, find the  with a value equal to '26' ",Fruit Chews,11
,,,,,,,,Rating,K,15,"In the 'Rating' column, find the  with a value equal to '15' ",Quarter World,15
,,,,,,,,PluggedIn,J,67,"In the 'PluggedIn' column, find the  with a value equal to '67' ",Running Night,20
,,,,,,,,Netflix,I,79,"In the 'Netflix' column, find the  with a value equal to '79' ",End Tour,18
,,,,,,,,Naver,L,73,"In the 'Naver' column, find the  with a value equal to '73' ",Love Mercy,19
,,,,,,,,Hulu,K,31,"In the 'Hulu' column, find the  with a value equal to '31' ",Ricki Flash,17
