task id,Table PNG,Table Rendering,Dataset Number,Topic,Condition,Repetition,Task,Header,Column,Par 1,Prompt,Answer,Answer Column / Row
2,"task2\T2_DS11_candy_zebra3.png",27,11,candy,zebra,3,Correlation,Rating,C,0.9994148327618344,Determine which of the last 5 columns is most positively correalated with the first column named 'RATING' ,Chocolate,K
2,"task2\T2_DS12_candy_zebra4.png",28,12,candy,zebra,4,Correlation,Hard,C,0.992274757693407,Determine which of the last 5 columns is most positively correalated with the first column named 'HARD' ,Nougat,I
2,"task2\T2_DS13_movie_bar1.png",61,13,movie,bar,1,Correlation,Naver,C,0.9922747576934072,Determine which of the last 5 columns is most positively correalated with the first column named 'NAVER' ,Roger Ebert,I
2,"task2\T2_DS14_movie_bar2.png",62,14,movie,bar,2,Correlation,MrQE,C,0.9994148327618346,Determine which of the last 5 columns is most positively correalated with the first column named 'MRQE' ,Netflix,L
2,"task2\T2_DS15_movie_bar3.png",63,15,movie,bar,3,Correlation,RottenTomatoes,C,0.9994148327618346,Determine which of the last 5 columns is most positively correalated with the first column named 'ROTTENTOMATOES' ,Netflix,K
2,"task2\T2_DS16_movie_bar4.png",64,16,movie,bar,4,Correlation,IMDB,C,0.9922747576934068,Determine which of the last 5 columns is most positively correalated with the first column named 'IMDB' ,Fandango,J
3,"task2\T2_DS1_anime_color1.png",1,1,anime,color,1,Sort,Dropped,L,60 56 53,"In the 'DROPPED' column, give the row names of the animes with the highest 3 values in descending order ",Fafnar Weapon-Connect Angel-Dragon Ball,13 18 27
3,"DS2_anime_color2.png",2,2,anime,color,2,Sort,Popularity,I,88 86 83,"In the 'POPULARITY' column, give the row names of the animes with the highest 3 values in descending order ",Different Life-Connect Angel-Assassian World,5 18 6
3,"DS3_anime_color3.png",3,3,anime,color,3,Sort,On-Hold,J,75 73 71,"In the 'ON-HOLD' column, give the row names of the animes with the highest 3 values in descending order ",Dragon Ball-Different Life-Connect Angel,5 10 11
3,"DS4_anime_color4.png",4,4,anime,color,4,Sort,Members,K,74 73 70,"In the 'MEMBERS' column, give the row names of the animes with the highest 3 values in descending order ",Different Life-Fafnar Weapon-Travel World,6 24 22
3,"DS5_cereal_plain1.png",37,5,cereal,plain,1,Sort,Carbo,H,88 86 83,"In the 'CARBO' column, give the row names of the cereals with the highest 3 values in descending order ",Oatmeal Crisp-Wheat Cream-Grape Flakes,5 19 20
3,"DS6_cereal_plain2.png",38,6,cereal,plain,2,Sort,Potassium,I,71 70 68,"In the 'POTASSIUM' column, give the row names of the cereals with the highest 3 values in descending order ",Corn Favorite-Frosted Flakes-Natural Bran,22 3 7
3,"DS7_cereal_plain3.png",39,7,cereal,plain,3,Sort,Score,J,60 56 53,"In the 'SCORE' column, give the row names of the cereals with the highest 3 values in descending order ",Count Chocula-Wonderful Chex-Almond Delight,7 23 18
3,"DS8_cereal_plain4.png",40,8,cereal,plain,4,Sort,Vitamins,K,75 73 71,"In the 'VITAMINS' column, give the row names of the cereals with the highest 3 values in descending order ",Froot Loops-Count Chocula-Bran Chex,16 10 19
3,"DS9_candy_zebra1.png",25,9,candy,zebra,1,Sort,Hard,H,98 84 80,"In the 'HARD' column, give the row names of the candys with the highest 3 values in descending order ",Fun Dips-Crunch Time-Now Later,30 9 11
3,"DS10_candy_zebra2.png",26,10,candy,zebra,2,Sort,Almond,K,75 73 71,"In the 'ALMOND' column, give the row names of the candys with the highest 3 values in descending order ",Fun Dips-Laffy Taffy-Gold Bears,31 8 26
3,"DS11_candy_zebra3.png",27,11,candy,zebra,3,Sort,Nougat,L,75 73 71,"In the 'NOUGAT' column, give the row names of the candys with the highest 3 values in descending order ",Gold Bears-Fun Dips-Root Barrels,27 12 28
3,"DS12_candy_zebra4.png",28,12,candy,zebra,4,Sort,Fruity,J,98 97 95,"In the 'FRUITY' column, give the row names of the candys with the highest 3 values in descending order ",Air Heads-Junior Mints-Haribo Cola,30 19 16
3,"DS13_movie_bar1.png",61,13,movie,bar,1,Sort,Roger Ebert,I,71 70 68,"In the 'ROGER EBERT' column, give the row names of the movies with the highest 3 values in descending order ",Adaline Age-Project Almanac-Ricki Flash,21 16 17
3,"DS14_movie_bar2.png",62,14,movie,bar,2,Sort,Metacritic,K,75 73 71,"In the 'METACRITIC' column, give the row names of the movies with the highest 3 values in descending order ",Fantastic Four-Flights Up-Hunting Ground,5 21 20
3,"DS15_movie_bar3.png",63,15,movie,bar,3,Sort,Film Comment,H,98 84 80,"In the 'FILM COMMENT' column, give the row names of the movies with the highest 3 values in descending order ",South Paw-Next Door-Black Sea,10 9 20
3,"DS16_movie_bar4.png",64,16,movie,bar,4,Sort,Fandango,J,71 70 68,"In the 'FANDANGO' column, give the row names of the movies with the highest 3 values in descending order ",Wild Tales-End Tour-Tomorrow land,18 6 10
4,"DS1_anime_color1.png",1,1,anime,color,1,Estimate Average,Score,D,,"In the 'SCORE' column, calculate a rough estimate of the average value",28.89655172413793,D
4,"DS2_anime_color2.png",2,2,anime,color,2,Estimate Average,Episodes,F,,"In the 'EPISODES' column, calculate a rough estimate of the average value",62.37931034482759,F
4,"DS3_anime_color3.png",3,3,anime,color,3,Estimate Average,Members,E,,"In the 'MEMBERS' column, calculate a rough estimate of the average value",37.86206896551724,E
4,"DS4_anime_color4.png",4,4,anime,color,4,Estimate Average,Favorites,G,,"In the 'FAVORITES' column, calculate a rough estimate of the average value",47.6551724137931,G
4,"DS5_cereal_plain1.png",37,5,cereal,plain,1,Estimate Average,Sugars,F,,"In the 'SUGARS' column, calculate a rough estimate of the average value",56.93103448275862,F
4,"DS6_cereal_plain2.png",38,6,cereal,plain,2,Estimate Average,Score,E,,"In the 'SCORE' column, calculate a rough estimate of the average value",42.10344827586207,E
4,"DS7_cereal_plain3.png",39,7,cereal,plain,3,Estimate Average,Vitamins,D,,"In the 'VITAMINS' column, calculate a rough estimate of the average value",35.62068965517241,D
4,"DS8_cereal_plain4.png",40,8,cereal,plain,4,Estimate Average,Potassium,E,,"In the 'POTASSIUM' column, calculate a rough estimate of the average value",52.310344827586206,E
4,"DS9_candy_zebra1.png",25,9,candy,zebra,1,Estimate Average,Nougat,G,,"In the 'NOUGAT' column, calculate a rough estimate of the average value",37.86206896551724,G
4,"DS10_candy_zebra2.png",26,10,candy,zebra,2,Estimate Average,Nougat,D,,"In the 'NOUGAT' column, calculate a rough estimate of the average value",35.62068965517241,D
4,"DS11_candy_zebra3.png",27,11,candy,zebra,3,Estimate Average,Price,F,,"In the 'PRICE' column, calculate a rough estimate of the average value",50.241379310344826,F
4,"DS12_candy_zebra4.png",28,12,candy,zebra,4,Estimate Average,Almond,G,,"In the 'ALMOND' column, calculate a rough estimate of the average value",37.86206896551724,G
4,"DS13_movie_bar1.png",61,13,movie,bar,1,Estimate Average,Metacritic,E,,"In the 'METACRITIC' column, calculate a rough estimate of the average value",52.310344827586206,E
4,"DS14_movie_bar2.png",62,14,movie,bar,2,Estimate Average,Fandango,G,,"In the 'FANDANGO' column, calculate a rough estimate of the average value",37.86206896551724,G
4,"DS15_movie_bar3.png",63,15,movie,bar,3,Estimate Average,Metacritic,F,,"In the 'METACRITIC' column, calculate a rough estimate of the average value",50.241379310344826,F
4,"DS16_movie_bar4.png",64,16,movie,bar,4,Estimate Average,Hulu,E,,"In the 'HULU' column, calculate a rough estimate of the average value",52.310344827586206,E
5,"DS1_anime_color1.png",1,1,anime,color,1,Retrieve Value,Members,G,15,"In the 'MEMBERS' column, find the  with a value equal to '15' ",Metal Panic,16
5,"DS2_anime_color2.png",2,2,anime,color,2,Retrieve Value,Ranked,H,26,"In the 'RANKED' column, find the  with a value equal to '26' ",Monster Hunter,20
5,"DS3_anime_color3.png",3,3,anime,color,3,Retrieve Value,Dropped,I,17,"In the 'DROPPED' column, find the  with a value equal to '17' ",Magical Warfare,16
5,"DS4_anime_color4.png",4,4,anime,color,4,Retrieve Value,Dropped,J,12,"In the 'DROPPED' column, find the  with a value equal to '12' ",Metal Panic,18
5,"DS5_cereal_plain1.png",37,5,cereal,plain,1,Retrieve Value,Sodium,K,51,"In the 'SODIUM' column, find the  with a value equal to '51' ",Bran Chex,17
5,"DS6_cereal_plain2.png",38,6,cereal,plain,2,Retrieve Value,Carbo,H,32,"In the 'CARBO' column, find the  with a value equal to '32' ",Double Chex,19
5,"DS7_cereal_plain3.png",39,7,cereal,plain,3,Retrieve Value,Protein,I,83,"In the 'PROTEIN' column, find the  with a value equal to '83' ",Smile Maker,17
5,"DS8_cereal_plain4.png",40,8,cereal,plain,4,Retrieve Value,Vitamins,K,26,"In the 'VITAMINS' column, find the  with a value equal to '26' ",Frosted Flakes,20
5,"DS9_candy_zebra1.png",25,9,candy,zebra,1,Retrieve Value,Pluribus,J,32,"In the 'PLURIBUS' column, find the  with a value equal to '32' ",Root Barrels,19
5,"DS10_candy_zebra2.png",26,10,candy,zebra,2,Retrieve Value,Almond,K,52,"In the 'ALMOND' column, find the  with a value equal to '52' ",Cheese Bears,16
5,"DS11_candy_zebra3.png",27,11,candy,zebra,3,Retrieve Value,Nougat,L,52,"In the 'NOUGAT' column, find the  with a value equal to '52' ",Milk Duds,15
5,"DS12_candy_zebra4.png",28,12,candy,zebra,4,Retrieve Value,Nougat,K,59,"In the 'NOUGAT' column, find the  with a value equal to '59' ",Haribo Cola,16
5,"DS13_movie_bar1.png",61,13,movie,bar,1,Retrieve Value,IMDB,J,67,"In the 'IMDB' column, find the  with a value equal to '67' ",South Paw,20
5,"DS14_movie_bar2.png",62,14,movie,bar,2,Retrieve Value,Hulu,I,79,"In the 'HULU' column, find the  with a value equal to '79' ",Saint Laurent,18
5,"DS15_movie_bar3.png",63,15,movie,bar,3,Retrieve Value,Naver,L,73,"In the 'NAVER' column, find the  with a value equal to '73' ",End Tour,19
5,"DS16_movie_bar4.png",64,16,movie,bar,4,Retrieve Value,Film Comment,K,31,"In the 'FILM COMMENT' column, find the  with a value equal to '31' ",Next Door,17
